Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame; GC Alloc Total (bytes); GC Alloc Count; GC Alloc Mean (bytes); GC Alloc Median (bytes); GC Alloc Min (bytes); GC Alloc Max (bytes); GC Alloc Lower Quartile (bytes); GC Alloc Upper Quartile (bytes); GC Alloc Median Frame Index; GC Alloc Min Frame Index; GC Alloc Max Frame Index
"Profiler2D.CaptureFrame";0.016385;0.007077;0.259693;3828;2585;3995;6;6;40.8696049153805;0.0204348;0.01577;0.017231;2000;1;1;1;2000;2583;0.007077;0.259693;2585;3995;0.016;0;0;0;0;0;0;0;0;3582;2583;2583
"Inl_UniversalRenderPipeline.SetupPerCameraShaderConstants";0.016077;0.008;0.216077;4227;2591;3117;7;7;33.337010037154;0.0166685;0.015692;0.016615;2000;1;1;1;2000;2583;0.008;0.216077;2591;3117;0.016615;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.UIElementsModule.dll!UnityEngine.UIElements::UIElementsRuntimeUtilityNative.UpdatePanels() [Invoke]";0.016;0.008077;1.039154;3025;2614;2737;3;3;34.968443040736;0.01748422;0.015385;0.016615;2000;1;1;1;2000;2583;0.008077;1.039154;2614;2737;0.015616;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.CoreModule.dll!UnityEngine::UnitySynchronizationContext.ExecuteTasks() [Invoke]";0.016;0.007769;0.451154;3117;2608;3652;3;3;33.955691982992;0.01697785;0.015154;0.016616;2000;1;1;1;2000;2583;0.007769;0.451154;2608;3652;0.014769;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics.SyncTransforms";0.015616;0.006538;1.262154;3724;2634;3621;4;4;37.0189208835363;0.02040734;0.014462;0.020999;2547;1;1;3;1814;2584;0.001923;1.262154;2602;3621;0.029769;0;0;0;0;0;0;0;0;3580;2584;2584
"Inl_UniversalRenderPipeline.SetupPerFrameShaderConstants";0.014692;0.007;0.233538;3502;2687;2618;5;5;31.166735900566;0.01558337;0.014154;0.015153;2000;1;1;1;2000;2583;0.007;0.233538;2687;2618;0.014231;0;0;0;0;0;0;0;0;3582;2583;2583
"Profiler.CollectAudioStats";0.014461;0.006692;0.733462;3372;2663;2607;5;5;31.9700337653048;0.01598502;0.013847;0.014923;4000;2;2;2;2000;2583;0.002154;0.730077;2685;2607;0.014153;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.InsightsUpdate";0.014384;0.007154;2.574769;3775;2619;3515;2;2;49.140071820002;0.02457004;0.013769;0.015077;2000;1;1;1;2000;2583;0.007154;2.574769;2619;3515;0.016923;0;0;0;0;0;0;0;0;3582;2583;2583
"BeginRenderQueueExtraction";0.013846;0.005538;0.108;4280;2587;4339;9;9;28.555155960843;0.01427758;0.013154;0.015;2000;1;1;1;2000;2583;0.005538;0.108;2587;4339;0.013154;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.UpdateContentLoading";0.013461;0.005847;0.591384;4525;2586;2671;2;2;39.4040028890595;0.019702;0.012616;0.01477;2000;1;1;1;2000;2583;0.005847;0.591384;2586;2671;0.016;0;0;0;0;0;0;0;0;3582;2583;2583
"Profiler.CollectUIToolkitStats";0.013;0.006692;0.231077;3841;2632;4081;5;5;27.4007829609327;0.01370039;0.012385;0.013615;2000;1;1;1;2000;2583;0.006692;0.231077;2632;4081;0.013539;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.UpdateCustomRenderTextures";0.012538;0.005846;0.269231;3494;2607;3923;2;2;26.9139279155061;0.01345696;0.011923;0.013;2000;1;1;1;2000;2583;0.005846;0.269231;2607;3923;0.012616;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.EnlightenRuntimeUpdate";0.012538;0.005308;0.357769;4032;2641;2616;2;2;34.8119299388491;0.01740596;0.011692;0.013846;2000;1;1;1;2000;2583;0.005308;0.357769;2641;2616;0.012539;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.UpdateCanvasRectTransform";0.012385;0.006153;0.470461;3242;2629;3199;2;2;32.7146439193748;0.01635732;0.011693;0.013231;2000;1;1;1;2000;2583;0.006153;0.470461;2629;3199;0.015769;0;0;0;0;0;0;0;0;3582;2583;2583
"afterCullingOutputReady.Invoke";0.012308;0.005846;0.748308;3449;2656;4269;10;10;30.5786608923227;0.01528933;0.011692;0.018462;2000;1;1;1;2000;2583;0.005846;0.748308;2656;4269;0.011693;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.PollPlayerConnection";0.012308;0.005461;0.798154;3885;2624;3958;2;2;56.304017746821;0.02815201;0.01177;0.012923;2000;1;1;1;2000;2583;0.005461;0.798154;2624;3958;0.015077;0;0;0;0;0;0;0;0;3582;2583;2583
"Inl_Renderer2D Pass";0.012231;0.00523;0.169231;3885;2623;3392;8;8;25.1696758922189;0.01258484;0.011769;0.012615;2000;1;1;1;2000;2583;0.00523;0.169231;2623;3392;0.011385;0;0;0;0;0;0;0;0;3582;2583;2583
"UIEvents.UpdateCanvasRectTransform";0.011385;0.004231;0.239;3142;2738;4535;3;3;23.8611489287578;0.01193057;0.010462;0.012308;2000;1;1;1;2000;2583;0.004231;0.239;2738;4535;0.010692;0;0;0;0;0;0;0;0;3582;2583;2583
"RenderLoop.Sort";0.011385;0.004231;0.014154;3998;2648;2869;13;13;1.11846300028265;0.01065203;0.010154;0.012307;105;1;1;1;105;2586;0.004231;0.014154;2648;2869;0;0;0;0;0;0;0;0;0;3568;2586;2586
"Cull 2D Lights and Shadow Casters";0.011154;0.005539;0.243;3823;2589;2769;8;8;23.1916579725221;0.01159583;0.010769;0.011692;2000;1;1;1;2000;2583;0.005539;0.243;2589;2769;0.011384;0;0;0;0;0;0;0;0;3582;2583;2583
"FrameEvents.NewInputBeforeRenderUpdate";0.011077;0.003769;0.174846;4197;2625;2681;3;3;24.0145199096296;0.01200726;0.009769;0.012615;2000;1;1;1;2000;2583;0.003769;0.174846;2625;2681;0.009;34000;2000;17;17;17;17;17;17;3582;2583;2583
"Layout";0.011077;0.005231;0.249769;4225;2665;3331;6;6;23.1453099912032;0.01157266;0.010769;0.011461;2000;1;1;1;2000;2583;0.005231;0.249769;2665;3331;0.011077;0;0;0;0;0;0;0;0;3582;2583;2583
"CullObjectsWithoutUmbra";0.011;0.00377;0.109539;3775;2677;3174;12;12;6.20730199432001;0.01098638;0.010154;0.011461;565;1;1;1;565;2584;0.00377;0.109539;2677;3174;0;0;0;0;0;0;0;0;0;3439;2584;2584
"FixedUpdate.Physics2DFixedUpdate";0.010693;0.004846;0.313616;3813;2630;4191;2;2;24.7417829297483;0.01363935;0.010153;0.014539;2547;1;1;3;1814;2584;0.001307;0.313616;2610;4191;0.019462;0;0;0;0;0;0;0;0;3580;2584;2584
"PrepareSceneNodesCombineJob";0.010692;0.002538;0.102462;2964;2587;3947;12;12;6.3710779719986;0.01019373;0.007077;0.012;625;1;1;1;625;2584;0.002538;0.102462;2587;3947;0;0;0;0;0;0;0;0;0;3571;2584;2584
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ProcessInputUpdate() [Invoke]";0.010385;0.004923;1.195154;4413;2592;3378;3;3;23.8209458715282;0.01191047;0.009923;0.011;2000;1;1;1;2000;2583;0.004923;1.195154;2592;3378;0.012308;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes() [Invoke]";0.009923;0.004615;0.108693;2960;2739;4302;3;3;21.3732158620842;0.01068661;0.009462;0.010462;2000;1;1;1;2000;2583;0.004615;0.108693;2739;4302;0.054693;0;0;0;0;0;0;0;0;3582;2583;2583
"Audibility computation";0.009846;0.00223;0.244846;2794;2743;3279;5;5;20.9923178579193;0.01049616;0.009461;0.010154;2000;1;1;1;2000;2583;0.00223;0.244846;2743;3279;0.010077;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.PhysicsCore2DEarlyUpdate";0.009538;0.001;0.447154;4354;2619;3501;2;2;22.51609589078;0.01125805;0.008923;0.010231;2000;1;1;1;2000;2583;0.001;0.447154;2619;3501;0.013538;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.PresentAfterDraw";0.009462;0.004077;6.609846;3455;2607;3602;2;2;80.4177417010069;0.04020887;0.009;0.009846;2000;1;1;1;2000;2583;0.004077;6.609846;2607;3602;0.009461;0;0;0;0;0;0;0;0;3582;2583;2583
"Profiler.FrameMetadata";0.009079;0.003154;0.239152;3912;2610;3995;5;9;22.6169079961255;0.01130845;0.008539;0.009769;18399;9;9;12;2000;2583;7.6E-05;0.230846;2583;3995;0.008539;0;0;0;0;0;0;0;0;3582;2583;2583
"CustomRenderTextures.Update";0.008923;0.004308;0.23023;2826;2607;4322;3;3;19.2772709620185;0.009638635;0.008538;0.009231;2000;1;1;1;2000;2583;0.004308;0.23023;2607;4322;0.008923;0;0;0;0;0;0;0;0;3582;2583;2583
"Inl_ScriptableRenderer.ClearRenderingState";0.008923;0.004077;0.047385;3507;2589;3983;9;9;17.982480879873;0.008991241;0.008615;0.009231;2000;1;1;1;2000;2583;0.004077;0.047385;2589;3983;0.009615;0;0;0;0;0;0;0;0;3582;2583;2583
"PreLateUpdate.ScriptRunBehaviourLateUpdate";0.008384;0.003462;0.293923;4219;2629;2616;2;2;19.1679389853962;0.00958397;0.007924;0.008924;2000;1;1;1;2000;2583;0.003462;0.293923;2629;2616;0.007692;0;0;0;0;0;0;0;0;3582;2583;2583
"EndGraphicsJobs";0.008232;0.003461;0.223923;4097;2651;4448;3;3;18.8466596615035;0.009423329;0.00777;0.008767;8000;4;4;4;2000;2583;0;0.220308;2587;2988;0.008231999;0;0;0;0;0;0;0;0;3582;2583;2583
"PreLateUpdate.EndGraphicsJobsAfterScriptUpdate";0.008077;0.003692;0.22123;2846;2651;2988;2;2;18.2331559993327;0.009116578;0.007692;0.008615;2000;1;1;1;2000;2583;0.003692;0.22123;2651;2988;0.008077;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.UpdatePreloading";0.008;0.003693;0.459077;3643;2619;4532;2;2;22.640920978738;0.01132046;0.007692;0.008308;2000;1;1;1;2000;2583;0.003693;0.459077;2619;4532;0.009308;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.HandleRenderPipelineChange() [Invoke]";0.007999999;0.002692;0.098232;3426;2666;3647;3;3;16.4848288383801;0.008242414;0.007614;0.008462001;4000;2;2;2;2000;2583;0.000538;0.095462;4241;3647;0.008923;0;0;0;0;0;0;0;0;3582;2583;2583
"PrepareUpdateRendererBoundingVolumes";0.007924;0.002847;0.163461;4119;2620;2592;3;10;16.2614798406139;0.00813074;0.007384;0.008460999;6000;3;3;3;2000;2583;7.7E-05;0.162461;2613;2592;0.008615999;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.Internal_MakeMasterEventCurrent() [Invoke]";0.007693;0.00377;0.079462;2869;2610;4243;11;11;15.6540629828814;0.007827031;0.007384;0.008077;2000;1;1;1;2000;2583;0.00377;0.079462;2610;4243;0.007769;0;0;0;0;0;0;0;0;3582;2583;2583
"GeneralConnection.Poll";0.007693;0.003154;0.496308;4310;2586;3120;5;5;26.6379179283977;0.01331896;0.007385;0.00823;2000;1;1;1;2000;2583;0.003154;0.496308;2586;3120;0.010154;0;0;0;0;0;0;0;0;3582;2583;2583
"Graphics.PresentAndSync";0.007692;0.003308;6.607769;2998;2607;3602;3;3;76.331981909927;0.03816599;0.007308;0.008;2000;1;1;1;2000;2583;0.003308;6.607769;2607;3602;0.007616;0;0;0;0;0;0;0;0;3582;2583;2583
"Inl_UniversalRenderPipeline.CreateLightData";0.007692;0.003615;0.079769;4477;2628;4444;8;8;16.2761579628568;0.008138079;0.007308;0.008307;2000;1;1;1;2000;2583;0.003615;0.079769;2628;4444;0.008539;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.RendererNotifyInvisible";0.007385;0.003385;0.610769;4241;2624;3369;2;2;25.2308339623269;0.01261542;0.007076;0.015308;2000;1;1;1;2000;2583;0.003385;0.610769;2624;3369;0.009154;0;0;0;0;0;0;0;0;3582;2583;2583
"Loading.UpdatePreloading";0.007308;0.003384;0.458154;2971;2634;4532;3;3;20.6737069657538;0.01033685;0.007076;0.007692;2000;1;1;1;2000;2583;0.003384;0.458154;2634;4532;0.008616;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.AnalyticsCoreStatsUpdate";0.007154;0.003461;0.433;3752;2623;2826;2;2;21.6297789579257;0.01081489;0.006846;0.007692;2000;1;1;1;2000;2583;0.003461;0.433;2623;2826;0.008846;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.PlayerEmitCanvasGeometry";0.007077;0.003077;0.107077;4445;2735;3754;2;2;15.1639349677134;0.007581967;0.00677;0.007462;2000;1;1;1;2000;2583;0.003077;0.107077;2735;3754;0.007461;0;0;0;0;0;0;0;0;3582;2583;2583
"Device.Present";0.007;0.003;6.607;3263;2607;3602;4;4;74.8956175441854;0.03744781;0.006539;0.007384;2000;1;1;1;2000;2583;0.003;6.607;2607;3602;0.007;0;0;0;0;0;0;0;0;3582;2583;2583
"ReflectionProbeAnchorManagerUpdate";0.006999;0.002923;0.206461;3657;2685;4392;8;10;14.4896769060288;0.007244838;0.006539;0.007308;4000;2;2;2;2000;2583;0.000692;0.203692;2587;4392;0.006538;0;0;0;0;0;0;0;0;3582;2583;2583
"InputUpdate";0.006846;0.003076;1.187385;3530;2743;3378;4;4;16.5116599539761;0.00825583;0.006462;0.007384;2000;1;1;1;2000;2583;0.003076;1.187385;2743;3378;0.008076;0;0;0;0;0;0;0;0;3582;2583;2583
"LateBehaviourUpdate";0.006769;0.002769;0.292616;3706;2647;2616;3;3;15.4096579980105;0.007704829;0.006384;0.007307;2000;1;1;1;2000;2583;0.002769;0.292616;2647;2616;0.006461;0;0;0;0;0;0;0;0;3582;2583;2583
"PhysicsCore2D.PhysicsWorld.SyncInterpolation";0.006692;0.002846;0.443154;3182;2629;3501;3;3;15.8414529338479;0.008732885;0.006154;0.007308;1814;1;1;1;1814;2584;0.002846;0.443154;2629;3501;0.010154;0;0;0;0;0;0;0;0;3580;2584;2584
"UnityEngine.UIModule.dll!UnityEngine::Canvas.SendPreWillRenderCanvases() [Invoke]";0.006461;0.003077;0.98923;4491;2613;2677;5;5;15.0865299885627;0.007543265;0.006154;0.006769;2000;1;1;1;2000;2583;0.003077;0.98923;2613;2677;0.006154;0;0;0;0;0;0;0;0;3582;2583;2583
"Initialization.DirectorSampleTime";0.006461;0.002538;0.399923;4550;2664;4117;2;2;18.211080950452;0.009105541;0.006153;0.007;2000;1;1;1;2000;2583;0.002538;0.399923;2664;4117;0.007308;0;0;0;0;0;0;0;0;3582;2583;2583
"FixedUpdate.AudioFixedUpdate";0.006384;0.002462;0.441538;3299;2638;3467;2;2;14.3885409370996;0.007931941;0.005539;0.007846;2547;1;1;3;1814;2584;0.000307;0.438769;2741;3467;0.012308;0;0;0;0;0;0;0;0;3580;2584;2584
"CoroutinesDelayedCalls";0.006231;0.002385;0.406462;3888;2592;4216;3;4;15.0857487735339;0.007542874;0.005768;0.006923;10547;5;4;7;2000;2583;0;0.401846;2614;4216;0.007921999;0;0;0;0;0;0;0;0;3582;2583;2583
"PreUpdate.InputForUIUpdate";0.006154;0.002846;0.404846;4117;2597;4108;2;2;14.0769899953157;0.007038495;0.005846;0.006538;2000;1;1;1;2000;2583;0.002846;0.404846;2597;4108;0.007077;0;0;0;0;0;0;0;0;3582;2583;2583
"Render";0.006154;0.002846;0.231077;4288;2649;3005;6;6;12.900685965782;0.006450343;0.005924;0.006461;2000;1;1;1;2000;2583;0.002846;0.231077;2649;3005;0.005923;0;0;0;0;0;0;0;0;3582;2583;2583
"Inl_SetGlobalProperties";0.006077;0.002539;0.119692;4080;2644;3801;8;8;13.025783943478;0.006512892;0.00577;0.006461;2000;1;1;1;2000;2583;0.002539;0.119692;2644;3801;0.006077;0;0;0;0;0;0;0;0;3582;2583;2583
"PhysicsCore2D.PhysicsWorld.PreSimulate";0.005847;0.002462;0.458846;4297;2647;4232;4;4;14.6404479132034;0.008070809;0.005462;0.007616;2547;1;1;3;1814;2584;0.000539;0.458846;2662;4232;0.009923;0;0;0;0;0;0;0;0;3580;2584;2584
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::OnDemandRendering.GetRenderFrameInterval() [Invoke]";0.005847;0.002;0.429615;4319;2585;3846;2;4;14.427465002751;0.007213733;0.00546;0.006307;8000;4;4;4;2000;2583;7.6E-05;0.425769;2588;3846;0.005692001;0;0;0;0;0;0;0;0;3582;2583;2583
"UpdatePreloading";0.005846;0.002769;0.456539;3745;2591;4532;4;4;17.5904728746973;0.008795236;0.005539;0.006154;2000;1;1;1;2000;2583;0.002769;0.456539;2591;4532;0.007;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics2D.Simulate";0.005846;0.00223;0.308615;4082;2651;4191;3;3;14.6043648859486;0.008050918;0.005538;0.008693;2547;1;1;3;1814;2584;0.001;0.308615;2602;4191;0.012846;0;0;0;0;0;0;0;0;3580;2584;2584
"EarlyUpdate.PlayerCleanupCachedData";0.005846;0.002538;0.420385;4206;2685;3537;2;2;17.6924549774267;0.008846227;0.005539;0.006154;2000;1;1;1;2000;2583;0.002538;0.420385;2685;3537;0.00777;0;0;0;0;0;0;0;0;3582;2583;2583
"PreLateUpdate.Physics2DLateUpdate";0.005616;0.002077;0.399692;3126;2647;3814;2;2;12.2255499516614;0.006112775;0.005;0.006462;2000;1;1;1;2000;2583;0.002077;0.399692;2647;3814;0.004847;0;0;0;0;0;0;0;0;3582;2583;2583
"Director.SampleTime";0.005539;0.002231;0.385616;2704;2664;3034;3;3;15.8060719459318;0.007903036;0.00523;0.005923;2000;1;1;1;2000;2583;0.002231;0.385616;2664;3034;0.006153;0;0;0;0;0;0;0;0;3582;2583;2583
"Camera.Render";0.005539;0.001538;1.309923;3344;3906;2734;3;3;16.2543269926682;0.008127163;0.005231;0.005923;2000;1;1;1;2000;2583;0.001538;1.309923;3906;2734;0.005538;0;0;0;0;0;0;0;0;3582;2583;2583
"PreUpdate.WindUpdate";0.005539;0.002538;0.355692;3833;2636;2970;2;2;12.2660509096459;0.006133026;0.005307;0.005846;2000;1;1;1;2000;2583;0.002538;0.355692;2636;2970;0.005923;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.ContentLoadModule.dll!Unity.Loading::ContentLoadingSystem.ProcessResults() [Invoke]";0.005462;0.002461;0.540077;2706;2629;2671;3;3;15.2079149240162;0.007603957;0.005;0.006077;2000;1;1;1;2000;2583;0.002461;0.540077;2629;2671;0.006769;0;0;0;0;0;0;0;0;3582;2583;2583
"Assembly-CSharp.dll!Starters::SafeArea.Update() [Invoke]";0.005462;0.002154;0.225846;2900;2643;2909;4;4;11.9247579311486;0.005962379;0.005154;0.005846;2000;1;1;1;2000;2583;0.002154;0.225846;2643;2909;0.007308;0;0;0;0;0;0;0;0;3582;2583;2583
"PrepareSceneNodesSetUp";0.005461;7.7E-05;0.120152;4066;2613;4231;12;12;3.05473700712901;0.006109474;0.002385;0.005846;2502;6;1;6;500;2583;0;0.115;2583;2939;0;0;0;0;0;0;0;0;0;3409;2583;2583
"FrameEvents.OnBeforeRenderCallback";0.005308;0.002385;0.136;4287;2674;4294;3;3;11.3880079246592;0.005694004;0.005;0.005769;2000;1;1;1;2000;2583;0.002385;0.136;2674;4294;0.004615;0;0;0;0;0;0;0;0;3582;2583;2583
"Cleanup Unused Cached Data";0.005231;0.002385;0.419384;2923;2627;3537;3;3;15.5209379482549;0.007760469;0.004923;0.005538;2000;1;1;1;2000;2583;0.002385;0.419384;2627;3537;0.007077;0;0;0;0;0;0;0;0;3582;2583;2583
"UnsafeUtility.Malloc";0.005231;0.002154;0.064384;3286;2628;3198;9;9;12.1458479559515;0.006072924;0.004846;0.005846;2000;1;1;1;2000;2583;0.002154;0.064384;2628;3198;0.005923;0;0;0;0;0;0;0;0;3582;2583;2583
"Gfx.EndAsyncJobFrame";0.005231;0.002461;0.218385;4089;2647;2988;4;4;12.2645359444432;0.006132268;0.004923;0.005539;2000;1;1;1;2000;2583;0.002461;0.218385;2647;2988;0.005307;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics.RunSimulationStage";0.00523;0.002077;0.445615;3599;2641;3538;3;3;14.0983218967449;0.007771953;0.004846;0.007384;2547;1;1;3;1814;2584;0.000692;0.407077;2594;3538;0.010307;0;0;0;0;0;0;0;0;3580;2584;2584
"GC.Alloc";0.00523;0.001999;0.336076;3868;2591;3473;4;9;11.553709829459;0.005776855;0.004769;0.005691;8547;4;3;6;2000;2583;0;0.332538;2594;3473;0.005617;207299;8547;103;99;82;133;99;116;3987;2583;2594
"PreLateUpdate.PhysicsCore2DLateUpdate";0.005;0.001538;0.573;3899;2629;3265;2;2;12.0257679929491;0.006012884;0.004308;0.005846;2000;1;1;1;2000;2583;0.001538;0.573;2629;3265;0.004615;0;0;0;0;0;0;0;0;3582;2583;2583
"ReflectionProbes.Update";0.004923;0.001923;0.085846;2852;2694;4481;4;4;10.8538389720488;0.00542692;0.004538;0.005231;2000;1;1;1;2000;2583;0.001923;0.085846;2694;4481;0.048846;0;0;0;0;0;0;0;0;3582;2583;2583
"PlayerCleanupCachedData";0.004692;0.002154;0.418693;3239;2605;3537;4;4;14.0526719340123;0.007026336;0.004385;0.005;2000;1;1;1;2000;2583;0.002154;0.418693;2605;3537;0.006462;0;0;0;0;0;0;0;0;3582;2583;2583
"Inl_UniversalRenderPipeline.CreateShadowData";0.004616;0.001923;0.032077;4144;2670;3396;8;8;9.40977398608811;0.004704887;0.004307;0.005154;2000;1;1;1;2000;2583;0.001923;0.032077;2670;3396;0.005154;0;0;0;0;0;0;0;0;3582;2583;2583
"SpeedTreeWindManager.Update";0.004615;0.001923;0.350154;3599;2668;4314;3;3;9.89791299006902;0.004948956;0.004308;0.004847;2000;1;1;1;2000;2583;0.001923;0.350154;2668;4314;0.004923;0;0;0;0;0;0;0;0;3582;2583;2583
"Application.Integrate Assets in Background";0.004615;0.002153;0.455077;4068;2627;4532;5;5;14.0159309685696;0.007007965;0.004384;0.004923;2000;1;1;1;2000;2583;0.002153;0.455077;2627;4532;0.005615;0;0;0;0;0;0;0;0;3582;2583;2583
"ApplyPass.PrepareKeywords";0.004615;0.001846;0.27646;4348;2607;4238;5;14;10.3118828719016;0.005155941;0.004307;0.004999;8000;4;4;4;2000;2583;7.6E-05;0.27423;2648;4238;0.004461;0;0;0;0;0;0;0;0;3582;2583;2583
"AudioProfiler.CaptureFrame";0.004615;0.001846;0.725462;4519;2608;2607;6;6;10.9766579964198;0.005488329;0.004384;0.004923;2000;1;1;1;2000;2583;0.001846;0.725462;2608;2607;0.004846;0;0;0;0;0;0;0;0;3582;2583;2583
"Find dependency chain";0.004614;0.000691;0.163846;3876;2603;3771;4;13;9.76476581249153;0.004926723;0.003691;0.005308;8034;4;1;7;1982;2583;7.6E-05;0.160538;2596;3771;0.005231;0;0;0;0;0;0;0;0;3580;2583;2583
"EndDynamicVBOFrame";0.004538;0.001769;0.646077;3357;2607;3350;5;5;11.9133970016846;0.005956699;0.00423;0.004846;2000;1;1;1;2000;2583;0.001769;0.646077;2607;3350;0.004692;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics.Simulate";0.004538;0.001846;0.444385;4051;2630;3538;4;4;12.5872290654806;0.006938936;0.004231;0.006231;2547;1;1;3;1814;2584;0.000615;0.406231;2586;3538;0.009078;0;0;0;0;0;0;0;0;3580;2584;2584
"PostLateUpdate.UpdateRectTransform";0.004385;0.001539;0.288615;2940;2625;4056;2;2;9.50759598426521;0.004753798;0.004;0.004923;2000;1;1;1;2000;2583;0.001539;0.288615;2625;4056;0.004385;0;0;0;0;0;0;0;0;3582;2583;2583
"PrepareSceneNodesJob";0.004385;0.002077;0.103077;3125;2648;3939;12;12;0.87253100075759;0.004901859;0.003769;0.004923;178;1;1;1;178;2587;0.002077;0.103077;2648;3939;0;0;0;0;0;0;0;0;0;3430;2587;2587
"LOD.ComputeLOD";0.004385;0.001769;0.143538;3520;2631;3818;9;10;9.0286420310149;0.004514321;0.004153;0.004692;4000;2;2;2;2000;2583;7.6E-05;0.142846;2739;3818;0.004538;0;0;0;0;0;0;0;0;3582;2583;2583
"AudioManager.FixedUpdate";0.004385;0.001846;0.311077;3664;2588;4396;3;3;9.7263249825919;0.005361811;0.004;0.005154;2547;1;1;3;1814;2584;7.6E-05;0.310231;2625;4396;0.008308;0;0;0;0;0;0;0;0;3580;2584;2584
"WaitForRenderJobs";0.004307;0.001923;0.215462;4382;2647;2988;5;5;10.2562530196737;0.005128127;0.004;0.004615;2000;1;1;1;2000;2583;0.001923;0.215462;2647;2988;0.004077;0;0;0;0;0;0;0;0;3582;2583;2583
"FixedUpdate.DirectorFixedUpdate";0.004077;0.001846;0.371693;4277;2588;2815;2;2;8.92754197237082;0.004921468;0.00377;0.005154;2547;1;1;3;1814;2584;0.000307;0.371693;2621;2815;0.006923;0;0;0;0;0;0;0;0;3580;2584;2584
"CullSceneDynamicObjectsCombineJob";0.004;0.00177;0.041462;2795;2735;3144;10;10;2.20614801696502;0.003904687;0.003692;0.00423;565;1;1;1;565;2584;0.00177;0.041462;2735;3144;0;0;0;0;0;0;0;0;0;3439;2584;2584
"Profiler.SerializeStats";0.004;0.001615;0.084308;3240;2663;3658;5;5;8.26498305902351;0.004132492;0.003769;0.004231;2000;1;1;1;2000;2583;0.001615;0.084308;2663;3658;0.004;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef() [Invoke]";0.004;0.001538;0.165461;3472;2652;3060;3;3;11.8902310335543;0.005945115;0.003692;0.004308;2000;1;1;1;2000;2583;0.001538;0.165461;2652;3060;0.004;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.InputForUIModule.dll!UnityEngine.InputForUI::EventProvider.NotifyUpdate() [Invoke]";0.004;0.001846;0.362769;3632;2607;3810;3;3;8.94146704650484;0.004470733;0.003693;0.004308;2000;1;1;1;2000;2583;0.001846;0.362769;2607;3810;0.004615;0;0;0;0;0;0;0;0;3582;2583;2583
"UnsafeUtility.Free";0.004;0.001538;0.071;3992;2652;4196;9;9;8.50622803159058;0.004253114;0.003692;0.004385;2000;1;1;1;2000;2583;0.001538;0.071;2652;4196;0.005154;0;0;0;0;0;0;0;0;3582;2583;2583
"PhysicsCore2D.PhysicsWorld.ProcessTransformWriteTweens";0.004;0.001615;0.105308;4068;2619;3184;3;4;8.30537299346179;0.004152686;0.003769;0.004307;3814;2;1;2;2000;2583;0.000692;0.103154;2736;3184;0.004615;0;0;0;0;0;0;0;0;3582;2583;2583
"UGUI.Rendering.EmitWorldScreenspaceCameraGeometry";0.003923;0.001615;0.064385;3298;2614;2980;4;4;8.22220382199157;0.004111102;0.003616;0.00423;4000;2;2;2;2000;2583;0.000384;0.061616;2614;2980;0.004078;0;0;0;0;0;0;0;0;3582;2583;2583
